Time_s,Steer_rad,Steer_deg,LateralVelocity_mps,YawRate_radps,LateralAcceleration_mps2,Sideslip_rad,YawAngle_rad,X_m,Y_m
2.426,0.034223441002069,1.96085872983352,0.12061501209732,0.118679049633538,1.02248717942807,-0.0124061155300101,0.141432249909763,23.5861111111111,0.895984058986624
2.427,0.034180882272385,1.9584202942412,0.120483525907922,0.118554687665049,1.02098066060833,-0.0123925912362434,0.141550866802802,23.5958333333333,0.897480220754078
2.428,0.0341382392047718,1.95597702644147,0.120351742437388,0.118430033174652,1.01947162262045,-0.0123790363649885,0.141669359187585,23.6055555555556,0.898977403501457
2.429,0.034095511904447,1.95352893246287,0.120219662010883,0.118305086469922,1.01796006918782,-0.0123654509496909,0.141787726771746,23.6152777777778,0.900475605719724
2.43,0.0340527004768359,1.95107601834582,0.120087284954302,0.118179847859151,1.01644600404006,-0.0123518350238711,0.141905969263223,23.625,0.901974825897326
2.431,0.0340098050275715,1.94861829014265,0.119954611594272,0.118054317651353,1.01492943091297,-0.0123381886211251,0.142024086370265,23.6347222222222,0.9034750625202
2.432,0.0339668256624939,1.94615575391756,0.119821642258151,0.117928496156261,1.01341035354854,-0.0123245117751241,0.14214207780143,23.6444444444444,0.904976314071772
2.433,0.0339237624876506,1.9436884157466,0.119688377274028,0.117802383684328,1.01188877569493,-0.0123108045196144,0.142259943265585,23.6541666666667,0.906478579032968
2.434,0.0338806156092956,1.9412162817177,0.119554816970722,0.117675980546723,1.0103647011065,-0.0122970668884172,0.14237768247191,23.6638888888889,0.907981855882209
2.435,0.0338373851338896,1.93873935793059,0.11942096167778,0.117549287055334,1.00883813354374,-0.0122832989154288,0.142495295129894,23.6736111111111,0.909486143095423
2.436,0.0337940711680994,1.93625765049683,0.119286811725475,0.117422303522764,1.00730907677329,-0.0122695006346203,0.14261278094934,23.6833333333333,0.910991439146042
2.437,0.033750673818798,1.93377116553981,0.119152367444811,0.117295030262332,1.00577753456797,-0.0122556720800377,0.142730139640363,23.6930555555556,0.912497742505011
2.438,0.0337071931930639,1.93127990919466,0.119017629167515,0.117167467588073,1.00424351070669,-0.0122418132858015,0.142847370913393,23.7027777777778,0.914005051640788
2.439,0.0336636293981815,1.92878388760832,0.11888259722604,0.117039615814735,1.0027070089745,-0.0122279242861069,0.142964474479173,23.7125,0.915513365019352
2.44,0.0336199825416398,1.92628310693947,0.118747271953564,0.116911475257779,1.00116803316256,-0.0122140051152238,0.143081450048761,23.7222222222222,0.9170226811042
2.441,0.0335762527311334,1.92377757335855,0.11861165368399,0.11678304623338,0.999626587068154,-0.0122000558074961,0.143198297333532,23.7319444444444,0.918532998356359
2.442,0.033532440074561,1.92126729304769,0.118475742751942,0.116654329058423,0.998082674494631,-0.0121860763973426,0.143315016045177,23.7416666666667,0.920044315234383
2.443,0.0334885446800261,1.91875227220078,0.118339539492766,0.116525324050505,0.996536299251446,-0.012172066919256,0.143431605895704,23.7513888888889,0.92155663019436
2.444,0.0334445666558362,1.91623251702337,0.118203044242532,0.116396031527933,0.994987465154124,-0.0121580274078033,0.14354806659744,23.7611111111111,0.923069941689916
2.445,0.0334005061105027,1.91370803373272,0.118066257338027,0.116266451809724,0.993436176024258,-0.0121439578976256,0.143664397863028,23.7708333333333,0.924584248172219
2.446,0.0333563631527406,1.91117882855773,0.11792917911676,0.116136585215602,0.991882435689495,-0.0121298584234382,0.143780599405434,23.7805555555556,0.92609954808998
2.447,0.0333121378914683,1.90864490773896,0.117791809916957,0.116006432066002,0.990326247983537,-0.0121157290200299,0.143896670937941,23.7902777777778,0.927615839889459
2.448,0.0332678304358072,1.90610627752862,0.117654150077564,0.115875992682061,0.988767616746121,-0.0121015697222638,0.144012612174154,23.8,0.92913312201447
2.449,0.0332234408950816,1.90356294419052,0.117516199938243,0.115745267385628,0.987206545823011,-0.0120873805650765,0.144128422828,23.8097222222222,0.930651392906383
2.45,0.0331789693788182,1.90101491400008,0.117377959839373,0.115614256499253,0.985643039065992,-0.0120731615834783,0.144244102613728,23.8194444444444,0.932170651004128
2.451,0.0331344159967461,1.89846219324431,0.117239430122046,0.115482960346192,0.984077100332864,-0.0120589128125533,0.14435965124591,23.8291666666667,0.933690894744199
2.452,0.0330897808587963,1.8959047882218,0.117100611128071,0.115351379250407,0.982508733487421,-0.0120446342874587,0.14447506843944,23.8388888888889,0.935212122560658
2.453,0.0330450640751016,1.8933427052427,0.116961503199971,0.11521951353656,0.980937942399451,-0.0120303260434256,0.144590353909538,23.8486111111111,0.93673433288514
2.454,0.0330002657559962,1.89077595062868,0.11682210668098,0.115087363530017,0.979364730944723,-0.012015988115758,0.144705507371748,23.8583333333333,0.938257524146855
2.455,0.0329553860120155,1.88820453071296,0.116682421915047,0.114954929556844,0.977789103004982,-0.0120016205398334,0.144820528541942,23.8680555555556,0.939781694772591
2.456,0.0329104249538959,1.88562845184026,0.116542449246828,0.11482221194381,0.976211062467929,-0.0119872233511024,0.144935417136315,23.8777777777778,0.941306843186722
2.457,0.0328653826925742,1.8830477203668,0.116402189021694,0.114689211018383,0.974630613227221,-0.0119727965850885,0.145050172871392,23.8875,0.942832967811209
2.458,0.0328202593391877,1.88046234266028,0.116261641585721,0.114555927108727,0.973047759182457,-0.0119583402773885,0.145164795464024,23.8972222222222,0.944360067065603
2.459,0.0327750550050739,1.87787232509986,0.116120807285698,0.114422360543709,0.971462504239173,-0.0119438544636718,0.145279284631391,23.9069444444444,0.945888139367052
2.46,0.0327297698017699,1.87527767407615,0.115979686469119,0.114288511652891,0.969874852308827,-0.0119293391796808,0.145393640091002,23.9166666666667,0.9474171831303
2.461,0.0326844038410125,1.8726783959912,0.115838279484185,0.114154380766531,0.968284807308789,-0.0119147944612304,0.145507861560698,23.9263888888889,0.948947196767699
2.462,0.0326389572347377,1.87007449725846,0.115696586679804,0.114019968215584,0.966692373162336,-0.0119002203442084,0.145621948758647,23.9361111111111,0.950478178689202
2.463,0.0325934300950805,1.86746598430279,0.11555460840559,0.1138852743317,0.965097553798642,-0.0118856168645749,0.145735901403351,23.9458333333333,0.952010127302379
2.464,0.0325478225343745,1.86485286356046,0.115412345011859,0.113750299447222,0.963500353152761,-0.0118709840583627,0.145849719213643,23.9555555555556,0.953543041012409
2.465,0.0325021346651519,1.86223514147906,0.115269796849633,0.113615043895188,0.961900775165628,-0.0118563219616765,0.14596340190869,23.9652777777778,0.955076918222093
2.466,0.032456366600143,1.85961282451756,0.115126964270635,0.113479508009327,0.960298823784039,-0.0118416306106939,0.146076949207989,23.975,0.956611757331855
2.467,0.0324105184522759,1.85698591914628,0.11498384762729,0.113343692124061,0.958694502960652,-0.0118269100416641,0.146190360831375,23.9847222222222,0.958147556739744
2.468,0.0323645903346763,1.85435443184685,0.114840447272725,0.113207596574501,0.957087816653966,-0.0118121602909088,0.146303636499015,23.9944444444444,0.959684314841441
2.469,0.0323185823606673,1.85171836911219,0.114696763560765,0.11307122169645,0.95547876882832,-0.0117973813948216,0.146416775931414,24.0041666666667,0.96122203003026
2.47,0.0322724946437691,1.84907773744652,0.114552796845937,0.1129345678264,0.953867363453874,-0.0117825733898678,0.146529778849411,24.0138888888889,0.962760700697153
2.471,0.0322263272976984,1.84643254336536,0.114408547483463,0.11279763530153,0.952253604506616,-0.0117677363125848,0.146642644974182,24.0236111111111,0.964300325230718
2.472,0.0321800804363687,1.84378279339543,0.114264015829265,0.112660424459707,0.95063749596833,-0.0117528701995816,0.146755374027241,24.0333333333333,0.965840902017196
2.473,0.0321337541738894,1.84112849407476,0.114119202239961,0.112522935639487,0.949019041826604,-0.0117379750875388,0.146867965730442,24.0430555555556,0.967382429440479
2.474,0.032087348624566,1.83846965195254,0.113974107072862,0.112385169180108,0.94739824607481,-0.0117230510132087,0.146980419805974,24.0527777777778,0.968924905882115
2.475,0.0320408639028996,1.83580627358921,0.113828730685979,0.112247125421496,0.945775112712102,-0.011708098013415,0.147092735976369,24.0625,0.970468329721308
2.476,0.0319943001235866,1.8331383655564,0.113683073438012,0.11210880470426,0.944149645743397,-0.0116931161250526,0.147204913964497,24.0722222222222,0.972012699334927
2.477,0.0319476574015185,1.8304659344369,0.113537135688356,0.111970207369692,0.942521849179376,-0.011678105385088,0.147316953493571,24.0819444444444,0.973558013097506
2.478,0.0319009358517816,1.82778898682466,0.113390917797098,0.111831333759769,0.940891727036456,-0.0116630658305587,0.147428854287144,24.0916666666667,0.975104269381248
2.479,0.0318541355896566,1.82510752932479,0.113244420125017,0.111692184217146,0.939259283336809,-0.0116479974985732,0.147540616069113,24.1013888888889,0.976651466556033
2.48,0.0318072567306186,1.82242156855353,0.113097643033581,0.111552759085161,0.937624522108323,-0.0116329004263112,0.147652238563715,24.1111111111111,0.978199602989419
2.481,0.0317602993903365,1.8197311111382,0.112950586884947,0.111413058707832,0.935987447384608,-0.0116177746510231,0.147763721495535,24.1208333333333,0.979748677046644
2.482,0.0317132636846729,1.81703616371726,0.112803252041963,0.111273083429856,0.93434806320498,-0.0116026202100305,0.147875064589497,24.1305555555556,0.981298687090637
2.483,0.0316661497296836,1.8143367329402,0.112655638868163,0.111132833596608,0.932706373614459,-0.0115874371407253,0.147986267570876,24.1402777777778,0.982849631482012
2.484,0.0316189576416177,1.81163282546762,0.112507747727767,0.110992309554141,0.93106238266375,-0.0115722254805703,0.148097330165287,24.15,0.984401508579082
2.485,0.031571687536917,1.80892444797112,0.112359578985682,0.110851511649183,0.929416094409235,-0.0115569852670987,0.148208252098696,24.1597222222222,0.985954316737857
2.486,0.0315243395322157,1.80621160713337,0.1122111330075,0.110710440229139,0.927767512912963,-0.0115417165379143,0.148319033097414,24.1694444444444,0.98750805431205
2.487,0.0314769137443404,1.80349430964804,0.112062410159497,0.110569095642089,0.926116642242649,-0.0115264193306911,0.148429672888099,24.1791666666667,0.98906271965308
2.488,0.0314294102903094,1.80077256221977,0.111913410808631,0.110427478236787,0.924463486471649,-0.0115110936831735,0.148540171197758,24.1888888888889,0.990618311110077
2.489,0.0313818292873328,1.79804637156421,0.111764135322544,0.11028558836266,0.922808049678959,-0.011495739633176,0.148650527753749,24.1986111111111,0.992174827029888
2.49,0.0313341708528121,1.79531574440797,0.111614584069558,0.110143426369806,0.921150335949203,-0.0114803572185831,0.148760742283777,24.2083333333333,0.993732265757076
2.491,0.0312864351043396,1.7925806874886,0.111464757418677,0.110000992608997,0.91949034937263,-0.0114649464773496,0.148870814515899,24.2180555555556,0.995290625633928
2.492,0.0312386221596986,1.78984120755458,0.111314655739582,0.109858287431673,0.917828094045084,-0.0114495074474998,0.148980744178523,24.2277777777778,0.99684990500046
2.493,0.0311907321368627,1.7870973113653,0.111164279402635,0.109715311189945,0.916163574068018,-0.0114340401671281,0.149090531000408,24.2375,0.998410102194416
2.494,0.0311427651539959,1.78434900569105,0.111013628778874,0.109572064236594,0.914496793548466,-0.0114185446743984,0.149200174710665,24.2472222222222,0.999971215551278
2.495,0.0310947213294519,1.78159629731301,0.110862704240014,0.109428546925066,0.912827756599045,-0.0114030210075443,0.149309675038761,24.2569444444444,1.00153324340427
2.496,0.031046600781774,1.77883919302321,0.110711506158448,0.109284759609477,0.911156467337935,-0.011387469204869,0.149419031714514,24.2666666666667,1.00309618408435
2.497,0.030998403629695,1.77607769962453,0.110560034907242,0.109140702644607,0.909482929888877,-0.0113718893047449,0.149528244468097,24.2763888888889,1.00466003592023
2.498,0.0309501299921364,1.77331182393068,0.110408290860135,0.108996376385902,0.907807148381156,-0.0113562813456139,0.149637313030038,24.2861111111111,1.00622479723838
2.499,0.0309017799882088,1.77054157276619,0.110256274391542,0.108851781189474,0.906129126949597,-0.0113406453659872,0.149746237131223,24.2958333333333,1.00779046636301
2.5,0.0308533537372109,1.76776695296637,0.110103985876547,0.108706917412096,0.904448869734549,-0.0113249814044449,0.14985501650289,24.3055555555556,1.00935704161611
2.501,0.0308048513586297,1.76498797137732,0.109951425690908,0.108561785411205,0.902766380881881,-0.0113092894996363,0.149963650876639,24.3152777777778,1.01092452131742
2.502,0.0307562729721399,1.7622046348559,0.109798594211052,0.108416385544901,0.901081664542963,-0.0112935696902796,0.150072139984424,24.325,1.01249290378445
2.503,0.0307076186976041,1.75941695026973,0.109645491814075,0.108270718171942,0.899394724874666,-0.011277822015162,0.15018048355856,24.3347222222222,1.01406218733248
2.504,0.0306588886550716,1.75662492449712,0.109492118877743,0.108124783651749,0.897705566039347,-0.0112620465131392,0.150288681331719,24.3444444444444,1.01563237027459
2.505,0.0306100829647791,1.75382856442714,0.109338475780487,0.107978582344401,0.896014192204834,-0.0112462432231358,0.150396733036934,24.3541666666667,1.0172034509216
2.506,0.0305612017471497,1.75102787695952,0.109184562901407,0.107832114610635,0.894320607544424,-0.0112304121841447,0.150504638407598,24.3638888888889,1.01877542758215
2.507,0.030512245122793,1.74822286900467,0.109030380620268,0.107685380811845,0.89262481623687,-0.0112145534352276,0.150612397177467,24.3736111111111,1.02034829856265
2.508,0.0304632132125046,1.74541354748368,0.108875929317499,0.107538381310083,0.890926822466366,-0.0111986670155142,0.150720009080654,24.3833333333333,1.02192206216732
2.509,0.0304141061372659,1.74259991932827,0.108721209374194,0.107391116468054,0.889226630422541,-0.0111827529642028,0.15082747385164,24.3930555555556,1.02349671669816
2.51,0.0303649240182436,1.73978199148079,0.108566221172109,0.107243586649121,0.887524244300451,-0.0111668113205597,0.150934791225265,24.4027777777778,1.02507226045498
2.511,0.0303156669767899,1.73695977089418,0.108410965093661,0.107095792217299,0.885819668300564,-0.0111508421239194,0.151041960936734,24.4125,1.02664869173539
2.512,0.0302663351344414,1.73413326453201,0.10825544152193,0.106947733537256,0.884112906628751,-0.0111348454136842,0.151148982721616,24.4222222222222,1.02822600883482
2.513,0.0302169286129197,1.7313024793684,0.108099650840654,0.106799410974311,0.882403963496275,-0.0111188212293244,0.151255856315847,24.4319444444444,1.02980421004651
2.514,0.0301674475341304,1.72846742238802,0.107943593434233,0.106650824894436,0.880692843119783,-0.0111027696103782,0.151362581455726,24.4416666666667,1.03138329366152
2.515,0.0301178920201632,1.72562810058609,0.107787269687721,0.106501975664253,0.878979549721295,-0.0110866905964513,0.151469157877919,24.4513888888889,1.03296325796873
2.516,0.0300682621932914,1.72278452096837,0.107630679986833,0.106352863651031,0.877264087528191,-0.0110705842272171,0.15157558531946,24.4611111111111,1.03454410125484
2.517,0.0300185581759716,1.7199366905511,0.107473824717937,0.106203489222691,0.875546460773203,-0.0110544505424164,0.151681863517749,24.4708333333333,1.0361258218044
2.518,0.0299687800908435,1.71708461636102,0.107316704268059,0.106053852747798,0.873826673694401,-0.0110382895818575,0.151787992210556,24.4805555555556,1.03770841789978
2.519,0.0299189280607297,1.71422830543534,0.107159319024878,0.105903954595566,0.872104730535193,-0.011022101385416,0.151893971136019,24.4902777777778,1.03929188782119
2.52,0.029869002208635,1.71136776482172,0.107001669376727,0.105753795135854,0.8703806355443,-0.0110058859930347,0.151999800032645,24.5,1.04087622984669
2.521,0.0298190026577466,1.70850300157827,0.106843755712589,0.105603374739165,0.868654392975752,-0.0109896434447235,0.152105478639311,24.5097222222222,1.04246144225219
2.522,0.0297689295314334,1.70563402277349,0.106685578422102,0.105452693776646,0.866926007088881,-0.0109733737805591,0.152211006695267,24.5194444444444,1.04404752331144
2.523,0.0297187829532457,1.70276083548632,0.106527137895553,0.105301752620088,0.86519548214831,-0.0109570770406854,0.152316383940133,24.5291666666667,1.04563447129606
2.524,0.0296685630469154,1.69988344680605,0.106368434523876,0.105150551641923,0.863462822423935,-0.010940753265313,0.1524216101139,24.5388888888889,1.04722228447554
2.525,0.0296182699363551,1.69700186383235,0.106209468698659,0.104999091215225,0.861728032190921,-0.0109244024947192,0.152526684956934,24.5486111111111,1.0488109611172
2.526,0.0295679037456579,1.69411609367525,0.106050240812132,0.104847371713707,0.859991115729686,-0.0109080247692479,0.152631608209972,24.5583333333333,1.05040049948626
2.527,0.0295174645990975,1.6912261434551,0.105890751257175,0.104695393511721,0.858252077325906,-0.0108916201293094,0.152736379614128,24.5680555555556,1.0519908978458
2.528,0.0294669526211274,1.68833202030256,0.105731000427313,0.104543156984259,0.85651092127048,-0.0108751886153807,0.152840998910887,24.5777777777778,1.05358215445679
2.529,0.029416367936381,1.68543373135859,0.105570988716714,0.10439066250695,0.854767651859538,-0.0108587302680049,0.152945465842113,24.5875,1.05517426757807
2.53,0.0293657106696709,1.68253128377443,0.105410716520193,0.104237910456058,0.853022273394421,-0.0108422451277912,0.153049780150043,24.5972222222222,1.05676723546638
2.531,0.0293149809459889,1.67962468471159,0.105250184233204,0.104084901208484,0.85127479018168,-0.0108257332354152,0.153153941577292,24.6069444444444,1.05836105637633
2.532,0.0292641788905055,1.6767139413418,0.105089392251845,0.103931635141763,0.849525206533055,-0.0108091946316183,0.153257949866853,24.6166666666667,1.05995572856045
2.533,0.0292133046285697,1.67379906084704,0.104928340972854,0.103778112634064,0.847773526765468,-0.0107926293572079,0.153361804762095,24.6263888888889,1.06155125026915
2.534,0.0291623582857088,1.67088005041948,0.10476703079361,0.103624334064188,0.846019755201014,-0.010776037453057,0.153465506006767,24.6361111111111,1.06314761975075
2.535,0.0291113399876278,1.6679569172615,0.104605462112129,0.103470299811569,0.844263896166951,-0.0107594189601047,0.153569053344996,24.6458333333333,1.06474483525148
2.536,0.0290602498602092,1.66502966858563,0.104443635327067,0.10331601025627,0.842505953995685,-0.0107427739193554,0.153672446521289,24.6555555555556,1.06634289501549
2.537,0.0290090880295129,1.66209831161457,0.104281550837714,0.103161465778987,0.840745933024764,-0.0107261023718791,0.153775685280534,24.6652777777778,1.06794179728484
2.538,0.0289578546217756,1.65916285358115,0.104119209043997,0.103006666761041,0.838983837596863,-0.0107094043588112,0.153878769368,24.675,1.06954154029949
2.539,0.0289065497634106,1.65622330172832,0.103956610346481,0.102851613584385,0.837219672059778,-0.0106926799213523,0.153981698529337,24.6847222222222,1.07114212229737
2.54,0.0288551735810076,1.65327966330913,0.103793755146359,0.102696306631597,0.835453440766411,-0.0106759291007684,0.154084472510577,24.6944444444444,1.0727435415143
2.541,0.0288037262013322,1.65033194558672,0.103630643845462,0.10254074628588,0.833685148074763,-0.0106591519383904,0.154187091058135,24.7041666666667,1.07434579618406
2.542,0.0287522077513257,1.64738015583429,0.10346727684625,0.102384932931066,0.831914798347918,-0.0106423484756143,0.154289553918812,24.7138888888889,1.07594888453835
2.543,0.0287006183581047,1.64442430133509,0.103303654551816,0.102228866951607,0.830142395954039,-0.0106255187539011,0.154391860839789,24.7236111111111,1.07755280480682
2.544,0.028648958148961,1.64146438938239,0.10313977736588,0.102072548732581,0.828367945266352,-0.0106086628147763,0.154494011568635,24.7333333333333,1.07915755521708
2.545,0.0285972272513609,1.63850042727948,0.102975645692795,0.101915978659688,0.826591450663137,-0.0105917806998303,0.154596005853303,24.7430555555556,1.08076313399468
2.546,0.0285454257929454,1.63553242233965,0.102811259937538,0.101759157119248,0.824812916527717,-0.0105748724507182,0.154697843442132,24.7527777777778,1.08236953936311
2.547,0.0284935539015293,1.63256038188615,0.102646620505714,0.101602084498204,0.823032347248448,-0.0105579381091592,0.154799524083848,24.7625,1.08397676954385
2.548,0.0284416117051015,1.6295843132522,0.102481727803556,0.101444761184116,0.821249747218709,-0.0105409777169372,0.154901047527564,24.7722222222222,1.08558482275634
2.549,0.0283895993318241,1.62660422378094,0.10231658223792,0.101287187565165,0.819465120836886,-0.0105239913159003,0.155002413522781,24.7819444444444,1.08719369721796
2.55,0.0283375169100324,1.62362012082546,0.102151184216286,0.101129364030146,0.817678472506366,-0.0105069789479608,0.155103621819389,24.7916666666667,1.0888033911441
2.551,0.0282853645682347,1.62063201174873,0.101985534146757,0.100971290968475,0.815889806635529,-0.010489940655095,0.155204672167665,24.8013888888889,1.09041390274811
2.552,0.0282331424351117,1.61763990392361,0.101819632438058,0.100812968770181,0.814099127637728,-0.0104728764793431,0.15530556431828,24.8111111111111,1.09202523024132
2.553,0.0281808506395164,1.61464380473284,0.101653479499536,0.100654397825907,0.812306439931285,-0.0104557864628094,0.15540629802229,24.8208333333333,1.09363737183305
2.554,0.0281284893104734,1.61164372156898,0.101487075741156,0.100495578526913,0.810511747939476,-0.0104386706476618,0.155506873031147,24.8305555555556,1.09525032573063
2.555,0.0280760585771793,1.60863966183445,0.101320421573503,0.100336511265069,0.808715056090529,-0.0104215290761317,0.15560728909669,24.8402777777778,1.09686409013936
2.556,0.0280235585690015,1.60563163294146,0.10115351740778,0.100177196432857,0.806916368817602,-0.0104043617905145,0.155707545971153,24.85,1.09847866326254
2.557,0.0279709894154788,1.60261964231203,0.100986363655805,0.100017634423371,0.805115690558773,-0.0103871688331685,0.155807643407163,24.8597222222222,1.10009404330149
2.558,0.0279183512463201,1.59960369737795,0.100818960730015,0.0998578256303149,0.803313025757037,-0.0103699502465159,0.155907581157739,24.8694444444444,1.10171022845554
2.559,0.0278656441914051,1.59658380558075,0.10065130904346,0.0996977704480005,0.801508378860293,-0.0103527060730416,0.156007358976294,24.8791666666667,1.10332721692202
2.56,0.0278128683807831,1.59355997437172,0.100483409009803,0.0995374692713481,0.799701754321326,-0.010335436355294,0.156106976616636,24.8888888888889,1.10494500689629
2.561,0.0277600239446731,1.59053221121187,0.100315261043321,0.0993769224958849,0.797893156597801,-0.0103181411358845,0.15620643383297,24.8986111111111,1.10656359657172
2.562,0.0277071110134635,1.5875005235719,0.100146865558903,0.0992161305177442,0.796082590152253,-0.0103008204574871,0.156305730379894,24.9083333333333,1.10818298413971
2.563,0.0276541297177119,1.5844649189322,0.0999782229720468,0.0990550937336642,0.794270059452075,-0.0102834743628391,0.156404866012403,24.9180555555556,1.10980316778971
2.564,0.0276010801881441,1.58142540478281,0.0998093336988624,0.0988938125409872,0.792455568969506,-0.0102661028947401,0.156503840485891,24.9277777777778,1.11142414570917
2.565,0.0275479625556548,1.57838198862344,0.099640198156067,0.0987322873376584,0.79063912318162,-0.0102487060960526,0.156602653556148,24.9375,1.11304591608362
2.566,0.0274947769513063,1.57533467796342,0.0994708167609857,0.0985705185222253,0.788820726570318,-0.0102312840097014,0.156701304979362,24.9472222222222,1.1146684770966
2.567,0.0274415235063288,1.57228348032168,0.0993011899315504,0.0984085064938362,0.787000383622309,-0.0102138366786738,0.156799794512122,24.9569444444444,1.11629182692973
2.568,0.02738820235212,1.56922840322675,0.0991313180862983,0.0982462516522399,0.785178098829111,-0.0101963641460193,0.156898121911412,24.9666666666667,1.11791596376265
2.569,0.0273348136202445,1.56616945421673,0.0989612016443715,0.098083754397784,0.78335387668703,-0.0101788664548496,0.156996286934622,24.9763888888889,1.11954088577309
2.57,0.0272813574424336,1.56310664083926,0.0987908410255153,0.0979210151314142,0.781527721697151,-0.0101613436483387,0.157094289339537,24.9861111111111,1.12116659113683
2.571,0.0272278339505852,1.56003997065155,0.0986202366500776,0.0977580342546736,0.77969963836533,-0.0101437957697223,0.157192128884347,24.9958333333333,1.12279307802771
2.572,0.0271742432767632,1.55696945122028,0.0984493889390078,0.0975948121697013,0.777869631202182,-0.0101262228622979,0.157289805327643,25.0055555555556,1.12442034461764
2.573,0.0271205855531971,1.55389509012167,0.0982782983138557,0.0974313492792316,0.776037704723066,-0.0101086249694252,0.157387318428418,25.0152777777778,1.12604838907663
2.574,0.0270668609122823,1.55081689494139,0.0981069651967705,0.0972676459865928,0.774203863448079,-0.010091002134525,0.157484667946068,25.025,1.12767720957275
2.575,0.0270130694865787,1.54773487327458,0.0979353900104994,0.0971037026957067,0.77236811190204,-0.0100733544010799,0.157581853640392,25.0347222222222,1.12930680427216
2.576,0.0269592114088115,1.54464903272584,0.0977635731783874,0.0969395198110868,0.770530454614486,-0.0100556818126341,0.157678875271594,25.0444444444444,1.1309371713391
2.577,0.02690528681187,1.54155938090915,0.0975915151243754,0.0967750977378383,0.768690896119653,-0.0100379844127929,0.157775732600284,25.0541666666667,1.13256830893593
2.578,0.026851295828808,1.53846592544793,0.0974192162729995,0.0966104368816562,0.766849440956467,-0.0100202622452228,0.157872425387476,25.0638888888889,1.13420021522308
2.579,0.0267972385928426,1.53536867397497,0.09724667704939,0.0964455376488249,0.765006093668534,-0.0100025153536515,0.157968953394589,25.0736111111111,1.13583288835909
2.58,0.0267431152373549,1.53226763413244,0.0970738978792704,0.0962804004462167,0.763160858804133,-0.00998474378186781,0.15806531638345,25.0833333333333,1.13746632650064
2.581,0.0266889258958888,1.52916281357184,0.0969008791889561,0.0961150256812913,0.761313740916197,-0.0099669475737212,0.158161514116293,25.0930555555556,1.13910052780247
2.582,0.0266346707021512,1.52605421995401,0.0967276214053535,0.0959494137620946,0.759464744562303,-0.00994912677312208,0.158257546355761,25.1027777777778,1.14073549041748
2.583,0.0265803497900112,1.52294186094908,0.0965541249559591,0.0957835650972575,0.757613874304668,-0.00993128142404151,0.158353412864902,25.1125,1.14237121249667
2.584,0.0265259632935004,1.51982574423651,0.096380390268858,0.095617480095995,0.755761134710129,-0.00991341157051111,0.158449113407176,25.1222222222222,1.14400769218916
2.585,0.026471511346812,1.516705877505,0.0962064177727234,0.0954511591681053,0.753906530350136,-0.00989551725662298,0.158544647746452,25.1319444444444,1.14564492764223
2.586,0.0264169940843009,1.5135822684525,0.0960322078968151,0.0952846027239689,0.752050065800744,-0.00987759852652956,0.158640015647007,25.1416666666667,1.14728291700127
2.587,0.0263624116404829,1.51045492478622,0.0958577610709787,0.0951178111745473,0.750191745642588,-0.00985965542444353,0.158735216873531,25.1513888888889,1.14892165840981
2.588,0.0263077641500347,1.50732385422256,0.0956830777256444,0.0949507849313819,0.748331574460894,-0.00984168799463771,0.158830251191125,25.1611111111111,1.15056115000954
2.589,0.0262530517477938,1.50418906448713,0.0955081582918261,0.0947835244065934,0.746469556845448,-0.00982369628144497,0.1589251183653,25.1708333333333,1.15220138994028
2.59,0.0261982745687573,1.50105056331471,0.09533300320112,0.0946160300128806,0.744605697390591,-0.00980568032925806,0.159019818161982,25.1805555555556,1.15384237634002
2.591,0.0261434327480826,1.49790835844924,0.0951576128857039,0.0944483021635192,0.74274000069521,-0.00978764018252955,0.159114350347507,25.1902777777778,1.1554841073449
2.592,0.0260885264210865,1.4947624576438,0.0949819877783361,0.094280341272361,0.74087247136273,-0.00976957588577171,0.159208714688628,25.2,1.15712658108923
2.593,0.0260335557232449,1.49161286866058,0.094806128312354,0.0941121477538329,0.739003114001093,-0.00975148748355641,0.159302910952509,25.2097222222222,1.15876979570548
2.594,0.0259785207901924,1.48845959927089,0.0946300349216734,0.0939437220229355,0.737131933222749,-0.00973337502051498,0.159396938906731,25.2194444444444,1.16041374932429
2.595,0.0259234217577223,1.4853026572551,0.0944537080407873,0.0937750644952427,0.735258933644651,-0.00971523854133812,0.159490798319289,25.2291666666667,1.16205844007448
2.596,0.025868258761786,1.48214205040265,0.0942771481047647,0.0936061755869002,0.733384119888242,-0.0096970780907758,0.159584488958595,25.2388888888889,1.16370386608306
2.597,0.0258130319384926,1.47897778651203,0.0941003555492498,0.0934370557146244,0.731507496579437,-0.00967889371363712,0.159678010593475,25.2486111111111,1.1653500254752
2.598,0.025757741424109,1.47580987339074,0.0939233308104605,0.093267705295702,0.729629068348617,-0.00966068545479023,0.159771362993175,25.2583333333333,1.1669969163743
2.599,0.0257023873550589,1.47263831885529,0.0937460743251879,0.0930981247479881,0.727748839830615,-0.00964245335916219,0.159864545927357,25.2680555555556,1.16864453690191
2.6,0.025646969867923,1.46946313073118,0.0935685865307948,0.0929283144899061,0.72586681566471,-0.0096241974717389,0.159957559166101,25.2777777777778,1.17029288517783
2.601,0.0255914890994385,1.46628431685288,0.0933908678652147,0.0927582749404458,0.723983000494609,-0.00960591783756494,0.160050402479906,25.2875,1.17194195932001
